01658142-ff3d-486c-a63a-863a17b3e29a,93,2017-11-08 08:51:00.0,75bdda9e_e0aa_40e9_95bb_7d8bcb9ffc1e
02020c60-d940-4252-9c81-f28ab4f65c1a,79,2017-11-08 08:51:00.0,b64e486d_4860_48be_b611_31d094491835
037a4c5c-713c-4629-a7c6-fd5de7b93cf4,40,2017-11-08 08:51:00.0,715a53f1_4713_4750_ae44_c8a0232bc5bb
04e288c3-fd73-4e6e-a0ff-0ec6de3c5d72,61,2017-11-08 08:51:00.0,f2dd2334_8e29_4f60_bd93_627f608c317d
06ad30fe-34ff-4d08-a7cc-794f5fc44d36,97,2017-11-08 08:51:00.0,dacca367_abb7_4c99_a462_4a24af0a2d22
075be21d-315e-4ae3-af9d-63ba99774ccc,62,2017-11-08 08:51:00.0,ba4dcf12_26a2_43f4_9e78_7b426cf85f4d
090de92c-7f76-4e10-ab30-09db29003fe3,27,2017-11-08 08:51:00.0,5579e57f_f10a_4a2d_8f9a_a036699484c9
09b4c3b7-6128-44b6-943d-317f26dff026,79,2017-11-08 08:51:00.0,b9f721a6_2941_4e9f_bec8_c9242c25e6a3
0a2d92d2-8bf5-470a-98c4-ece54cf455ba,39,2017-11-08 08:51:00.0,fc50478e_3e63_4edf_95d4_cb5606ad341d
0b9b0608-8942-4dbe-9b7a-b361774aa791,72,2017-11-08 08:51:00.0,5841f11c_8ae7_4afb_90ef_4b1f01592bba
12d1b09a-ff42-4ae8-a492-52c241f9966f,70,2017-11-08 08:51:00.0,ed04da23_264c_4aed_b103_31bb5afd3187
133c7f3f-6ee3-4fb6-b396-a3b038eb3773,76,2017-11-08 08:51:00.0,69eeb5fb_2a5d_4243_8b91_c6be643bf433
1615273a-14d4-4eed-9e3c-f4351c715e0b,69,2017-11-08 08:51:00.0,e3ea2a51_a529_4875_8f31_e6fdc18200bc
162ab99b-e5e1-4e71-a531-2eb42b865009,82,2017-11-08 08:51:00.0,25ed293b_b0cc_4f3b_aeec_7751547dcce5
192df7c7-8b86-42f0-810a-aa9e43c13f50,69,2017-11-08 08:51:00.0,477a03f0_d904_4ce3_b87f_77ffaaa52edb
1a6264a7-67a3-4d3f-a40c-a5c02b41b0ea,26,2017-11-08 08:51:00.0,c810f208_5eef_4a72_b78c_4fa7ecc462c5
1b903a52-6724-4e64-b4e2-3f9cf0722c3e,59,2017-11-08 08:51:00.0,c59e8125_121a_4479_96f5_9eddd8bcb3b8
1cb79397-e4b5-4d1f-910d-4744b6b8b77e,83,2017-11-08 08:51:00.0,ffec467d_96cb_41d2_a364_9844122161b4
1ce803ea-c529-44d3-b64f-757baa75dc81,32,2017-11-08 08:51:00.0,0b3ddc28_34c1_4b5d_ab67_858dd771cfae
1d11eef1-1345-4be4-a37f-416279fb7b73,2,2017-11-08 08:51:00.0,9ae207e7_50fc_4fce_943b_994eb5294eb6
1d3dde82-f6e9-4728-b117-d738640ed71b,41,2017-11-08 08:51:00.0,44fa94ba_07f0_4bb8_b5a7_b8a47273081f
1f29a3b3-7735-461a-9334-f999258bff7a,31,2017-11-08 08:51:00.0,534d99e0_b5ea_4a06_92ac_fba4f5dfc064
206af503-ef53-40a7-b6ae-4043a9c93a61,16,2017-11-08 08:51:00.0,c4853d38_9010_44dc_916e_82c02d14a369
2220fdbe-c502-4d9e-b256-3fa5ca2fd5f5,16,2017-11-08 08:51:00.0,758202e5_4672_47b0_a1a7_d6cc0c7562a5
22c047aa-3346-488c-b9b0-56e6bff78542,52,2017-11-08 08:51:00.0,9f516f6c_22f3_4044_bcce_93ddd0d4a3fb
27403375-887d-435d-9911-6e29db9c7c77,7,2017-11-08 08:51:00.0,2c201b2a_3de4_432f_94ad_589cb61f4fd1
29afaeaa-4abc-42dd-9b09-3dcfe11a85fc,36,2017-11-08 08:51:00.0,3aecb507_8956_4bd0_9c24_1335ccadc510
2a39291c-d654-468b-9710-be6d9d037bd0,87,2017-11-08 08:51:00.0,6fa6d539_86d8_4898_aed9_1b3855e78a6f
2ab06fba-f8ed-42c2-ae64-09079f879c69,97,2017-11-08 08:51:00.0,510e5ded_d285_4d39_9611_2cb379b61a15
2cb29bf5-15fe-4d6d-9ff1-2436e7b9b345,39,2017-11-08 08:51:00.0,afca4a64_30ed_442d_ac3d_c9e9ed3963d7
2de5b717-cc83-4b35-aa7a-f87480e5981e,58,2017-11-08 08:51:00.0,0ad83c4c_d45e_49b5_9460_17e1e450bd2d
302aea21-75c0-42f3-a935-ef765331abd9,94,2017-11-08 08:51:00.0,ac5a2393_a779_4dd8_b93b_9e5f5d18278c
3586e02d-2d76-47be-a473-6ab1aabaa5a9,94,2017-11-08 08:51:00.0,5ed50810_1fc9_4f63_8d69_7151e4b3a977
377b0fd6-6853-4226-9ec1-2beaa35308e8,3,2017-11-08 08:51:00.0,59896ee1_bbc8_444d_a713_256cd6835533
39e5cb46-38be-475d-883b-6b2cf60f09f2,47,2017-11-08 08:51:00.0,2dfe9f16_34ea_4933_b061_f6fe592c5176
3d79e3ca-5767-4a75-a898-9924288456b2,6,2017-11-08 08:51:00.0,11427cd1_3267_42fc_94f4_6e40e318638b
3d85ff30-9c44-45ce-8605-8388abb9583f,36,2017-11-08 08:51:00.0,e9e4bb27_d83e_4b0f_b48d_f6c6c42ac8ac
3d8b3f26-8216-496b-9bb0-186f2c875071,42,2017-11-08 08:51:00.0,56bf27df_3542_4612_b88c_e1959b492baa
3da5137e-9f46-4db2-9dba-eedb9d3e36ea,58,2017-11-08 08:51:00.0,0871871f_b531_4b12_a975_f09a45c64a8c
3dd80734-743c-4ecf-8ecd-fb3f675405d1,47,2017-11-08 08:51:00.0,6a23157a_8c86_4a93_bf7b_16895d3eafc9
3fc4b765-4a80-435b-9e56-fa282ca39729,38,2017-11-08 08:51:00.0,775a9042_f75d_4463_9255_063d32798fe6
4225c425-88a5-4794-9143-d378f4354278,63,2017-11-08 08:51:00.0,21bd16fa_bb0d_42f1_9329_01df8fe5277b
4471dc00-a49a-4013-a2e9-cd0713617b75,43,2017-11-08 08:51:00.0,ce1b5102_1de4_44e7_b1dd_2888f83e4343
448ae569-959e-433f-b24e-fe14214ecb3d,25,2017-11-08 08:51:00.0,bd7f3077_078a_42ad_b13b_c43e0c3c6021
4720db4b-ac48-45da-a7e9-00bf72db56fb,8,2017-11-08 08:51:00.0,2d96b059_bf80_4161_9bea_cfc5af2a5a6e
4987d54e-c65f-48cf-af43-20830af1ee15,54,2017-11-08 08:51:00.0,05612934_6d27_448c_8ebe_873bee5769da
4aa9d20c-b710-4cbe-9a52-08798f16d399,91,2017-11-08 08:51:00.0,bf8c28ce_0859_4e52_a79d_5fae8b376c8d
4e1aa7ad-bbb1-4d6d-a06c-0aa4737df6c1,46,2017-11-08 08:51:00.0,b43f8a09_6399_4126_96c4_66d5aa39ca97
4e1d46e4-4866-4808-91a3-8c312cca7aab,14,2017-11-08 08:51:00.0,7edd8934_5259_42ce_beda_fb236c72ad85
4ed50a81-8574-445d-b427-dc3321bf171f,4,2017-11-08 08:51:00.0,c2f37f22_0a4e_4fa9_b82a_8c96b662d36f
512eb922-4a44-4615-b135-0149db366dfc,21,2017-11-08 08:51:00.0,4551be1c_d581_4286_a895_23e5298c1f27
51c524ca-09b9-4496-8039-342c8158e96e,32,2017-11-08 08:51:00.0,e3133f77_d933_42f4_afa1_2bc41b2e30e0
5359876f-a5da-4d76-a217-30adb04d7563,84,2017-11-08 08:51:00.0,f29fd155_c749_4f6e_b708_a446b9a8e508
55f5be30-74e5-44ea-9ad3-97f10508bf80,92,2017-11-08 08:51:00.0,1e27c6aa_bfc7_4817_8ab0_c200c6cc72fc
6217b463-78a3-4fef-a0c8-990435f1b28f,53,2017-11-08 08:51:00.0,61e91104_b52d_4233_8a90_39481a7f981d
6358148f-a1d4-460d-a93f-bb54d011906c,69,2017-11-08 08:51:00.0,9d354992_6be7_4df2_9eae_63898d6404af
6632df8c-20b7-4efb-bf79-f8e2576ea2c6,89,2017-11-08 08:51:00.0,dc44fb6e_9d35_4d7c_835b_84c11add1174
6783a0f3-aa6a-45a3-9bfa-cd15d7a787d4,87,2017-11-08 08:51:00.0,4c0cd9eb_6cf0_4b62_a023_e67631ef0461
68a41d56-707e-4991-8622-4442fc0c93a2,48,2017-11-08 08:51:00.0,31b8f849_3d15_48f2_9a0e_09b84b97189c
69e7623b-2e21-4959-86c9-cbffd46682d0,97,2017-11-08 08:51:00.0,e877fbde_ce55_4e1a_ab18_5b51274363a5
6a9ec38d-e5c3-4544-9627-7d175531ad85,100,2017-11-08 08:51:00.0,8ee08b29_29ee_4fc2_bc2e_9cf2538de96e
6b2920d6-dc1a-4a53-b9fa-10f5d05ecf03,29,2017-11-08 08:51:00.0,109aa9d5_eb71_42be_a836_388c4f20a936
6b7bebcb-5ae3-42f1-a582-1b09d52715de,16,2017-11-08 08:51:00.0,c222de48_ad97_429d_ad29_98283cbd8abe
6bd72605-4555-4b8b-8a01-e805aa6e746c,28,2017-11-08 08:51:00.0,2d094d59_a176_448b_8df7_5c2be034ff54
6c0469a1-cb29-4db3-9a76-9facd9e73c1b,47,2017-11-08 08:51:00.0,869c942d_1e21_4a53_9bf3_8aa8848df900
6fb26ad0-5b26-4af5-bb64-6da0b270cdfd,27,2017-11-08 08:51:00.0,67136ff9_37bb_4162_9403_9d67e82e94d7
71361289-c761-4a7d-a273-13b756a4d98d,25,2017-11-08 08:51:00.0,167f4125_8112_4aad_a82c_513bae910f67
722a3e64-5a5c-40ef-90e9-672c2452b582,56,2017-11-08 08:51:00.0,d6930269_82d5_4273_ae04_a4cff0360f5e
73375e8b-df65-42a9-8b80-bd09469d98f0,88,2017-11-08 08:51:00.0,633fa5f1_a66a_4a17_8ce5_d6b37e705ccf
763b8c97-f174-4aee-bdeb-1cc6bf331ee0,29,2017-11-08 08:51:00.0,2c33ba65_4896_48f1_b4ed_42db0b7df910
7708c6db-ffdf-4b1d-b939-5028616b9418,78,2017-11-08 08:51:00.0,de5e79be_dff2_4723_89a8_de9ab13d9283
7a04f24b-a22e-4642-9bac-3a322cb60435,84,2017-11-08 08:51:00.0,9df76173_b000_4d78_a289_6f10cbf96c1c
7a72dc8e-90ba-4f26-974f-1f3f55a3a883,25,2017-11-08 08:51:00.0,d02bd74f_d5bb_4d76_bcbf_df7891154ac0
7b3e8766-44b8-44d2-9847-e7d846762033,71,2017-11-08 08:51:00.0,4b357726_dd37_4844_a7c7_61d8c6e805e1
7ee83550-a90d-4edd-92a2-02f2654abf89,28,2017-11-08 08:51:00.0,a66936ea_3b16_446b_9af3_c68e074a8017
81990e7b-c652-48b6-9f65-37a3bdd80f40,38,2017-11-08 08:51:00.0,thermometer3
81a7ec9c-c90c-48e8-bcc3-152cc20d7ae3,17,2017-11-08 08:51:00.0,0018e65c_db0f_4b44_9802_f7c6762b5ad7
8450ef66-61ee-486e-ba05-3e854e9dd1f9,70,2017-11-08 08:51:00.0,a04c4772_32ee_46ab_bfbc_c65e99d3c44f
8538412f-65eb-41a4-bb5c-67ed44056cd0,50,2017-11-08 08:51:00.0,6b5953e0_4c5c_41fb_9516_ad318b5863d6
87851b66-21db-4ebb-b06e-b693a0a2b8c7,95,2017-11-08 08:51:00.0,159d3099_647e_4c6c_9f4a_bf25bcff39e2
8848ccfe-f335-4abb-a296-33b7fa34c52f,79,2017-11-08 08:51:00.0,a7a7bcc4_376c_416e_9313_0f160fbfb294
89e5895c-d795-4380-ae5f-7946da1e56e3,76,2017-11-08 08:51:00.0,d2797531_fe05_443d_8584_6358ac50b8a6
8b80ca82-43f0-45cc-ba7e-8cef86489411,84,2017-11-08 08:51:00.0,e2832ce8_c769_4695_b50c_61feb46e111a
8c122a4d-9279-42f1-a75e-6f663bd63113,11,2017-11-08 08:51:00.0,2c15ce65_3431_41bd_b8b4_d724c3b0b80b
8d37fd27-49f3-4ea5-998a-5f2b4ca17d2e,1,2017-11-08 08:51:00.0,84ec4674_ebb4_428d_a623_85bf2319cf5f
8e0311f9-e79d-485d-b27f-0736fa4923ba,53,2017-11-08 08:51:00.0,b427942d_9bf1_42d9_a887_a488866e3af6
8e65658d-f9d9-4696-8545-8644d8e6c915,70,2017-11-08 08:51:00.0,64127346_3529_4ea0_a706_a5c445db2be5
8ea49457-9224-45fe-b3c0-7a6d3502721e,1,2017-11-08 08:51:00.0,d2cdde21_9d44_4b62_977d_545a693ed7de
918a4649-78c2-40cf-90c5-d3d46dfeeaa6,39,2017-11-08 08:51:00.0,d5aea459_1897_488a_a928_b33609d430f7
934c7167-9aab-400f-9e2f-895d8d70d334,53,2017-11-08 08:51:00.0,7c2b8457_040c_4a51_8af2_cd10ba76fb92
95d9bdf1-69e7-4aaf-a714-720f1707ac3a,17,2017-11-08 08:51:00.0,55d7abc2_6a02_4804_bb27_f07997e5f2c4
95ece71f-0f1d-43ac-9aef-5c89728ca52a,69,2017-11-08 08:51:00.0,fe2a4fd9_74d5_4227_b6b0_a35550976405
96412b1a-39fe-4e0f-982a-9525434b7e87,84,2017-11-08 08:51:00.0,e4c9a476_7734_49e1_9e8e_1c892fdbf019
96a16654-1441-4a31-99ae-de2578546dec,49,2017-11-08 08:51:00.0,0062c78c_98ae_458b_9420_5cdeecd7a577
9a1785e5-cb93-4687-9092-a9dddce98257,34,2017-11-08 08:51:00.0,6bf720bf_7948_40bf_86d9_3659fb6a1531
9aea57eb-0a8b-4849-8daf-53f19bed1993,88,2017-11-08 08:51:00.0,e051e18e_92b5_4c10_adee_b6f9683ba5cb
9bcca1d0-d619-4599-b921-5ed86695b5c1,78,2017-11-08 08:51:00.0,970b29b2_65d1_4032_b57e_99fb79ae85a7
9cee3f0c-adfe-4790-9e99-d7653732f98b,78,2017-11-08 08:51:00.0,1735aae5_75f2_4718_bf67_b83f1a8e0613
a184a0f6-283c-4604-8e48-15336b5a8e54,50,2017-11-08 08:51:00.0,5526f54d_6905_4c97_ae36_0bc9a9519751
a236d4a4-b413-4816-ba64-2b8832a887aa,43,2017-11-08 08:51:00.0,5d0364ad_a1f6_4727_afe1_f77df153a8e7
a3a92e3c-2461-4cbd-86a7-413a475436ec,27,2017-11-08 08:51:00.0,d682cf27_2281_4da5_b8da_5e843f50f7f4
a4451eed-f2b5-458e-8f4e-79208c3a9824,17,2017-11-08 08:51:00.0,df97161f_71c1_425e_a07f_66c0bbb23b8e
a48e9a85-2bbd-4f0b-9806-7320ac89ed52,26,2017-11-08 08:51:00.0,ef537b51_edd9_40f7_a6ba_0faf56967eb2
