010407ef-7053-425f-b818-d09d3643f0ae,60,1806,2017-11-24 18:12:00.0,8cdaa795_6a05_4a9d_90a0_9325fdd3e792
02e59a65-1c24-4161-a069-5566fc9e4b74,8,428,2017-11-24 18:12:00.0,87e177e4_097d_4a69_813e_70004011c7ed
0450e9f7-7047-4cbc-abe6-a4265fe16229,67,1128,2017-11-24 18:12:00.0,726b5407_1892_44fb_a6b0_fa9b453aa253
0515e9b0-51ca-4d0f-9369-2592c226f13e,13,1805,2017-11-24 18:12:00.0,41fce9ca_0ccc_4013_8edd_c214c04ff5e8
0520c451-edea-437f-8c08-1ade2679e7be,17,2975,2017-11-24 18:12:00.0,b292c6c5_5a63_4766_84d1_17a3adec64d5
055115b6-e707-420d-a85f-422bbd88d5d3,70,1477,2017-11-24 18:12:00.0,85c3b652_fd0d_454b_a6a8_600f0a375742
07393bf5-1665-41bf-959b-bacdf267f020,94,2512,2017-11-24 18:12:00.0,8e8c0096_ec6e_4c72_921a_1bfac7128eb0
07cb7761-72c2-4312-b754-2d3521486ed0,58,2910,2017-11-24 18:12:00.0,1b68e16c_0404_424e_8a64_7983c691554f
08a3a1a4-2a96-48b3-828a-e5028195c972,1,1979,2017-11-24 18:12:00.0,c00890c3_0c2b_4eb4_8cfe_97298c6b2f6b
09c5cde0-aee8-41aa-964f-d8f33006569f,73,2954,2017-11-24 18:12:00.0,9a2ded9f_832a_4c5b_9e39_72059724539a
09cc191d-fe69-416d-91b5-ec23bea8616d,94,116,2017-11-24 18:12:00.0,5b0528a0_aabc_4821_8886_fbec2871a998
0b5471c0-16ea-46c2-b25a-7fcdaed38b5d,63,511,2017-11-24 18:12:00.0,8feb1010_253a_4d5f_9549_716d6cf31576
0bd239a6-6b3b-4cc3-9864-1348a4283237,92,3538,2017-11-24 18:12:00.0,1e867075_9ab4_4d7a_b60b_2dd3f492d6de
0caa4dc9-e9b3-44ba-9185-27eb7bcdb633,66,28,2017-11-24 18:12:00.0,f15569a8_8655_480a_9e52_a9cb76690ea6
0d56eb89-2783-4fd2-a256-dfb9ad955491,67,846,2017-11-24 18:12:00.0,3b15d45f_909e_4087_84e9_85653054dfb1
0edce81e-a7e8-4e83-b827-9da38b3a65bf,8,1881,2017-11-24 18:12:00.0,4876c5d4_7b6b_424a_ba53_440178f7e3ce
0eece54e-ccc5-4804-b54d-2d1bbb162367,26,141,2017-11-24 18:12:00.0,5593b8b7_e02b_4375_b041_2d570e030835
11621078-7e22-4938-ad5d-b0ab78ff9462,61,921,2017-11-24 18:12:00.0,a13620b8_829e_46f1_b0ba_d651bf8b1d20
13ea5a65-e459-455f-9c85-45f0106d66ab,16,2096,2017-11-24 18:12:00.0,f162c1e8_1928_41fa_bb30_6d0b62600e71
1415ce16-5ec4-4b8f-b8fe-c130a11cd8f4,56,1969,2017-11-24 18:12:00.0,5266a899_10f6_4fb0_bf85_b757517f037a
157e9710-a412-46a2-a7fa-7ca7e60ae225,35,885,2017-11-24 18:12:00.0,fad2dbad_a86e_4cc6_a5ce_64ca17ec8f29
1773e887-88dd-4818-b393-1cedfa68ddcc,66,2740,2017-11-24 18:12:00.0,ca08b12a_9117_43f0_b063_f15f082c6045
1998f6f2-76b5-4932-9110-2925fe344808,76,2613,2017-11-24 18:12:00.0,85bcb8cb_d6e5_47c3_a6a7_d9e3185fc44e
1b59e4ac-70fd-4e4f-9fec-d1410c2879eb,56,1187,2017-11-24 18:12:00.0,84992448_2bc0_4518_b177_9a3baec468d4
1ce8d0e6-5d46-4b72-a10e-248fc55feef6,64,2244,2017-11-24 18:12:00.0,0eca710d_6225_4327_8b1a_d79e6a21ef6e
1f09d2c5-a4bf-44d6-bf61-e25865c11b25,100,322,2017-11-24 18:12:00.0,3c00237c_249b_4d0c_8292_fa12337a3201
1f33bd17-329f-444d-af8c-96f50a830b73,89,1053,2017-11-24 18:12:00.0,59d45659_4f54_4199_b6d1_c335887b1c56
223a115f-deef-4935-b8b3-db84ede29f57,48,1341,2017-11-24 18:12:00.0,3c321015_4772_40c0_8be5_6b01ec64576f
241df704-5179-4804-bfb9-89c22f1ed2ed,100,1055,2017-11-24 18:12:00.0,bc5a3469_961c_4fc7_9334_5d88f839924c
24d30e49-80f7-4f3b-98b1-5c4407dac24f,78,734,2017-11-24 18:12:00.0,64e62e31_6d07_4509_a414_6ee3daa29470
27112b5b-ef28-4af5-becc-1446300b8df5,1,472,2017-11-24 18:12:00.0,4406cf86_4959_426f_8016_e06fddda60dd
279050e1-bae3-4ee3-9f11-fe2f2acb1bf4,43,3447,2017-11-24 18:12:00.0,a373cdb3_0bbb_4562_a1db_eb516edd9b37
281b4792-0b8a-4c66-b58d-3ae240b45f4f,5,1333,2017-11-24 18:12:00.0,3b826321_60a2_465c_9d21_32a16dee7d7f
284b7266-5150-41ef-8a5c-19461507d179,83,1895,2017-11-24 18:12:00.0,bc8c4f73_2955_4c50_bba3_15147338399a
2a50f770-066d-47b4-b17a-aba64b99e72f,67,138,2017-11-24 18:12:00.0,86740472_f142_4f14_be82_3a47f89fcc47
2c1152ca-09b2-4459-a9bf-27d0b343406f,97,3364,2017-11-24 18:12:00.0,f59de558_fb71_42f6_ab53_7107ee8e9cc6
2ca077de-9399-4f0e-ad75-87ae08b70002,39,1329,2017-11-24 18:12:00.0,4f3af687_7504_4b52_8941_753b892328b2
2cb6b21b-8ce1-45b1-907e-3a256973735c,29,722,2017-11-24 18:12:00.0,84e50417_d747_4442_915a_87d5e1e1919a
2cc39fdd-e2db-4ccf-96c1-2185eed7db94,95,7,2017-11-24 18:12:00.0,47d6ce59_9509_4d18_bef9_ee92ae7db681
2d456a2c-bc06-4560-ab13-7e38b14a9811,52,1272,2017-11-24 18:12:00.0,cc8b6a53_0c29_483a_904a_734e1a9560ec
30112da7-8826-4ccf-b173-821859a7911e,8,586,2017-11-24 18:12:00.0,d5400378_7f97_4ae2_b8ff_5b7b2a6e21b1
30125c96-5844-4bcd-85ed-adbea59eeccf,9,326,2017-11-24 18:12:00.0,74a5910d_0f7a_4e6e_a0c6_7f442a824f30
33a42bfc-88fb-4a2c-9249-97e912cd0beb,68,1196,2017-11-24 18:12:00.0,0f41a851_91d4_4fce_996e_9d9f3fcb994b
33d8605d-3577-44e2-af2d-40f106248a96,54,3083,2017-11-24 18:12:00.0,21d38d84_924b_46ca_afba_1e25cc26c376
33f26c98-17f3-4bb9-aaa3-f457e0c02684,27,711,2017-11-24 18:12:00.0,1c6b42eb_223b_4d59_a17f_331757c52111
35e3e672-e6c8-4d26-8e99-f3d2b1a7f9a0,15,3356,2017-11-24 18:12:00.0,c1b4b406_282a_4687_b1b0_d06b0c7bfc02
38622880-0e30-474e-a307-82632cc5b38e,91,2643,2017-11-24 18:12:00.0,2d88455b_f6f6_43fb_aab4_82ccc8579087
3996f4d5-8b0d-4753-8234-91dbe76e7605,59,876,2017-11-24 18:12:00.0,37f0e1fe_7cdb_4cfb_b5a6_5936a0f2f149
39caef3b-a566-4c5a-9f8e-2e597e701577,86,443,2017-11-24 18:12:00.0,e65ee466_a7ab_4540_bc04_5c28f5da4d80
3b3be852-6094-4418-a763-73e8eb7bcc5c,30,3124,2017-11-24 18:12:00.0,5c24b308_749a_4068_b35e_6c6c2adfd417
3d72ff46-934b-4cb3-b4a1-b9781eedfa1c,36,1212,2017-11-24 18:12:00.0,31c99e0d_e95e_4b1f_adcf_87a3359dc0ec
3dbb5139-e9ec-4126-bde5-de4fdacd70f1,54,2792,2017-11-24 18:12:00.0,0773bbbe_6dce_433f_9e5d_c31d938b6cb9
3e385c21-9575-4c6d-8879-6eabe4d150a7,43,658,2017-11-24 18:12:00.0,f7382810_be2c_45bd_8499_2195fb5f784b
3ec0992e-5628-4290-abf6-c488d821fe4c,22,2495,2017-11-24 18:12:00.0,ea984f8c_9707_4ea0_8f0a_d71adc10746f
405c2f7e-b8d2-4dc7-8a5e-bf430a3597e7,11,1949,2017-11-24 18:12:00.0,070ae945_c091_49b8_bb18_b2ce57c3f611
40b7bb3f-c40b-4535-b4af-0c1fb3d0f6ee,68,993,2017-11-24 18:12:00.0,07230185_08f0_4a6e_afe6_99df5e2266a3
4194685d-15e6-46ed-9d9a-f6c3dac49236,90,1337,2017-11-24 18:12:00.0,38a76526_8da7_43d7_9f4d_8d18a21d064d
41efdd92-6cfa-4458-bf68-c1d40986a8a6,58,3523,2017-11-24 18:12:00.0,b6bf6c65_64ca_4bb2_a9df_1bc01ee82713
42362345-a2e1-4141-827a-9b7f7b8a6a31,39,1641,2017-11-24 18:12:00.0,acd490fa_2cff_4705_9215_5edbb8880390
4246ebb0-2543-4467-b36d-feb63d67c6c8,27,2749,2017-11-24 18:12:00.0,0e528fe0_aee7_4031_931d_97728cf6ddf6
44e1d09e-d3a7-4cfd-b0a8-5e8ea6c9d931,81,143,2017-11-24 18:12:00.0,77e2fb29_63d1_4551_8ad5_932eb5b8a87a
461b55ba-f450-4435-ae10-f36e0ff535f5,46,2463,2017-11-24 18:12:00.0,b48da3e6_69fe_4801_9b71_2d9234cf1657
46f101fc-7f4d-4a6d-bc9c-3a4ce5b3e836,72,2400,2017-11-24 18:12:00.0,fac681fc_1082_404d_9469_547b1fb6929c
47099adc-53a3-4d2e-b3f2-96e499506584,27,1599,2017-11-24 18:12:00.0,8ea8a679_d73e_46ec_b852_895b0904723c
504ec08a-af3e-41df-8a74-89f31a1a8052,20,2854,2017-11-24 18:12:00.0,024a3278_1e25_4f9d_b190_747002ca215e
52d31080-1a33-41fa-8f66-b2536f22147b,56,3408,2017-11-24 18:12:00.0,cdc02f63_d650_434a_b96c_a6ce7a90ce03
53aadec8-947e-43c6-9881-e8e5c1b06ac9,99,2933,2017-11-24 18:12:00.0,63cbabbb_4ef7_4a12_8732_af3f96d1f0ac
541d84ed-60ec-41eb-92c2-bb4ebd191773,17,2330,2017-11-24 18:12:00.0,78960ad1_39d7_4bee_8117_5414c29234d9
575cd516-16d0-4a77-a489-deaf2b365b50,27,881,2017-11-24 18:12:00.0,97462a43_b342_44ca_9a4a_6227dbef7e27
58324039-ea16-41a8-b318-acfcb4a5b4b3,90,2043,2017-11-24 18:12:00.0,c9a4ea7c_23d3_4a7a_a370_b5f2525194ac
5e5742f1-0748-4fab-9c2d-fc194161bf86,48,1860,2017-11-24 18:12:00.0,4d38be90_c9c8_43c9_bfbc_723f5602e83a
5f634b61-5d43-4b56-8d28-0e57c6abcc2c,27,1999,2017-11-24 18:12:00.0,419d824e_492b_4dfc_8498_7560759f8da6
609900a6-4b8f-4baa-b576-59b6ba2740b3,3,1937,2017-11-24 18:12:00.0,3143d5a6_0280_4e44_a18c_5778e339694d
60aa3f32-e39b-440e-9fd9-f88154f6d8d4,42,766,2017-11-24 18:12:00.0,8441e3ad_eca6_4c1d_be76_a5ab94d0c6d0
63064bd0-4dc4-4d8e-9a43-d165aa2d54b8,66,3151,2017-11-24 18:12:00.0,cd647b1b_e5d3_43cc_a2b7_ed9d823d6d0c
68009f40-f252-4470-aef7-7e9a3804841e,79,1089,2017-11-24 18:12:00.0,40a81d92_421b_4604_9a8a_0febd0f5d672
6832862f-7a4d-4a4c-a539-035a32f3696f,100,762,2017-11-24 18:12:00.0,0036dc9c_e369_4e9a_8894_79e05390d037
6d1081cb-3988-4e7c-b431-57a2c1e2e62c,100,775,2017-11-24 18:12:00.0,d8e38279_49e9_4118_b6c5_07d5288de4d9
6d265f38-4b54-4397-99df-5dd736055b8d,65,664,2017-11-24 18:12:00.0,fb0c5ec1_5e07_48aa_b78f_a6eb1e4804b9
6d69f3f0-38f4-49f5-bc1b-4ac89b84cd82,98,2770,2017-11-24 18:12:00.0,15c557c2_e450_4073_8cee_e66b1a91b3fc
6eb1fd95-54f4-481d-bda2-c1446eb5473e,73,2934,2017-11-24 18:12:00.0,f9a17721_ba3d_4889_841f_520f1e9e454e
6feb8816-ad1d-4374-9dd2-bd750a9ba897,43,596,2017-11-24 18:12:00.0,6a88df69_0a32_48ae_9bfc_2cb515b608d9
707aa01e-0c7a-43a6-aa3f-b91149ab7c68,26,1591,2017-11-24 18:12:00.0,678677df_54a2_42a8_99ab_fca2d7705e9c
7087a988-6f5c-4eec-ac6a-e807d514796f,73,3015,2017-11-24 18:12:00.0,8e355aac_cd39_4648_8f41_62f3bd1cecd5
714e1088-ebe4-4803-8cef-9d04a723c6c4,62,1010,2017-11-24 18:12:00.0,eb0fe965_b0e6_485f_8e81_c2fad933b660
72918e39-ced1-42fd-98b0-8110c6ad8e34,25,382,2017-11-24 18:12:00.0,4097db79_72ff_44ee_a063_5b9560b163f8
72bbdf55-56a8-4748-87eb-ab1dfa9b2abe,9,707,2017-11-24 18:12:00.0,cd5a8a78_55dc_40fe_b1f9_449d11f7e2e4
735b9328-7abb-4e33-96a6-fbcce1f849b1,93,378,2017-11-24 18:12:00.0,d262d984_44ce_4a4c_9714_6e02df1b7757
73bf8c27-8873-4db0-a522-873686646825,52,3265,2017-11-24 18:12:00.0,71a6c3ec_57e6_4a1c_bd69_2abab8f4639c
