0110e9d4-a579-421d-b4ff-75fcf3141af8,0130e2a0_c295_48bf_8b63_35d2141c5a28,4100_6,2017-11-24 04:06:00.0,vSensor1
019c5658-3a6b-4c95-a8fb-334a5cd734d1,d3ee2334_db04_4651_beb4_d45ffd73291b,4011,2017-11-24 04:06:00.0,vSensor1
01df273b-639e-49f3-adaf-91f4493c226e,4d84f0e7_1433_4945_9f25_17d0f3547712,4214,2017-11-24 04:06:00.0,vSensor1
03979371-41dc-45e9-a318-caa20b1686b0,c8cd42f4_129a_4e03_b346_1e8f5d93269c,4222,2017-11-24 04:06:00.0,vSensor1
095147e0-5f68-4254-a919-faaca570f03b,2c80f779_7032_4c63_b029_f3801b4daa0d,4032,2017-11-24 04:06:00.0,vSensor1
0976e9f4-b5b9-4b99-89f6-845daf227e11,eff40af4_f3b3_4977_afe2_2758593dd805,5100_8,2017-11-24 04:06:00.0,vSensor1
09af138c-dd0e-48cc-811f-f99f07e1495f,57bdb331_de0d_4e1b_8812_0c116fe52a69,4100_9,2017-11-24 04:06:00.0,vSensor1
0c6f3218-7a93-4d94-8fc2-5d3620eb1d8f,9effcbd9_33a8_40bb_968a_8f2bd79fc24a,1600,2017-11-24 04:06:00.0,vSensor1
0d4de70f-1028-4bb6-a38d-ccddcb159438,0e82c505_1043_4717_9d47_bd51c37bcabb,4092,2017-11-24 04:06:00.0,vSensor1
0e056d11-429d-449f-8660-0e9ee04ab3b0,3d78a891_e6b0_49ba_9701_e7ea62e06caf,2019,2017-11-24 04:06:00.0,vSensor1
102d4b2b-6712-4109-89ac-3657fd6deec4,d9c36993_89a4_4009_9968_eba5f560051b,5100_6,2017-11-24 04:06:00.0,vSensor1
115de71a-a3f7-419f-9f83-39d1e0bd2290,5100ddff_5918_4538_a784_621fff615f2f,3032,2017-11-24 04:06:00.0,vSensor1
129aff6b-6f8a-4aef-a227-9edf02094961,b739c6ee_9c52_48a2_b459_a7b7d0282b72,4232,2017-11-24 04:06:00.0,vSensor1
132ccd51-17b3-438d-8387-1fd9011dd0ec,d51a9d31_b1a9_4f5f_bed7_ce826704de20,2028,2017-11-24 04:06:00.0,vSensor1
1452844f-cc4d-4e97-a7fe-4c075f567f85,e4dbc580_b910_40cf_b746_15ace5b376bc,4044,2017-11-24 04:06:00.0,vSensor1
19e2d0d8-aa5b-4b80-9753-12b8a285b82c,2e8a6306_e0da_440f_8333_5434bc153a50,2202,2017-11-24 04:06:00.0,vSensor1
1bb3bd80-1d97-434e-b815-5e4634745484,2a0c4680_38e1_4a0a_9d14_2e90c8a949ca,6213,2017-11-24 04:06:00.0,vSensor1
1bf44fcb-5708-4ebf-a0f0-f86dd2454f24,9b8ce7b2_f78a_40b9_8be3_bb0e59f123d0,2089,2017-11-24 04:06:00.0,vSensor1
1cbcc5a2-cd6c-43cb-a6d9-5bff675d4f76,00d95577_cc25_4ffe_9e70_f21d888dc47f,2228,2017-11-24 04:06:00.0,vSensor1
1cf8961d-2a51-489a-8674-2014c890fdec,327ac73b_ff15_4e08_9d38_4278af976e0d,6076,2017-11-24 04:06:00.0,vSensor1
1df161cc-3c77-406b-b2e5-b5fc0a00b454,1d072055_2df4_4c26_a713_6238d325dc3b,5058,2017-11-24 04:06:00.0,vSensor1
201e08fa-6569-4984-bb4e-4b511f04ef3f,0d495c8e_7281_47e2_99d6_dbfe8493c078,2206,2017-11-24 04:06:00.0,vSensor1
20dd3124-9aba-46ff-803d-8f9898221707,3e507400_5213_43de_a1e9_041dd7e5b88c,4069,2017-11-24 04:06:00.0,vSensor1
21995b95-5c08-4e0e-9937-1fcf02396049,8707b1fa_b095_414e_90de_b41671498521,5219,2017-11-24 04:06:00.0,vSensor1
21b70818-1749-4414-9434-d0b38b483444,0b083091_1740_42df_9d5a_254d729a969c,2059,2017-11-24 04:06:00.0,vSensor1
23faf764-c6fe-4be3-92d2-26989ff94f6b,d7d9034b_08e7_4b70_a35a_8d9e88c4906b,3054,2017-11-24 04:06:00.0,vSensor1
2917a3c8-22c8-42d0-b968-b97a8c4f4658,c9da47c6_dd95_46e9_816c_2967cf85c9ad,3231,2017-11-24 04:06:00.0,vSensor1
29d55f85-c903-4ee9-ab98-86bdf5b718c7,3897b7ba_2e4b_403f_afa2_89f56faf65fe,4092,2017-11-24 04:06:00.0,vSensor1
2a6f9ab6-6592-4c25-a88e-16aae985757c,42821deb_3752_4983_b346_9052229c93d4,3008,2017-11-24 04:06:00.0,vSensor1
2a7007f7-861c-4365-a12b-e122177394e7,e3442bf4_3e67_4b94_8d17_8fff2d73d9fb,3029,2017-11-24 04:06:00.0,vSensor1
2ad8f922-d6da-4451-86d2-3713dac0df6e,16263171_4041_462b_b2a3_16648ffb6a68,3100_1,2017-11-24 04:06:00.0,vSensor1
2c16b13e-d97a-4228-87e7-0be9caf84160,7bf3a086_05a4_4202_a12e_4e987602f8f1,3062,2017-11-24 04:06:00.0,vSensor1
2df4f3f2-1994-48e7-aa11-f977b255c004,4c45fb2b_3b79_4d06_99eb_eb3313bfe827,4100_2,2017-11-24 04:06:00.0,vSensor1
2fe8010e-25f2-4a7f-8cd9-4ce4680dd4ed,17269ab0_0831_4f87_a3f6_e9d5c03744a7,2051,2017-11-24 04:06:00.0,vSensor1
2ff1767f-000a-4e78-9699-985cad2275c2,5c254919_c8b1_4063_bcfe_740cd4dc7f7a,5066,2017-11-24 04:06:00.0,vSensor1
338e256a-19e0-41fa-9465-3fd8906acb6a,cfea84f3_f1bd_4541_a683_91b3a4fa3996,1600,2017-11-24 04:06:00.0,vSensor1
390aa11f-611b-446f-84d5-1115f997d255,4cdc7559_55a5_4790_8502_2d5272941baf,5214,2017-11-24 04:06:00.0,vSensor1
39d6e075-97ce-4459-961a-f8bab6d928f4,766bb235_2610_43f4_a9d2_6b17ad79dbb0,3222,2017-11-24 04:06:00.0,vSensor1
3b20e4cf-2b60-4432-9ca4-19f4e14bf255,13e09eca_43c3_47bb_8eb5_ba4bb58a7c15,4054,2017-11-24 04:06:00.0,vSensor1
3b7b87ef-719c-4e6e-86dd-be81cb42bd8e,e86a1e27_90cc_44c5_880e_d56d779318c0,2084,2017-11-24 04:06:00.0,vSensor1
