010190ec-2851-4175-bf8f-8ace26309e7b,9,2807,2017-11-25 16:40:00.0,637a51bc_a580_4118_a905_a71dd69fdf9c
03932aa3-3799-4268-b3c2-1128213ef2b1,33,1952,2017-11-25 16:40:00.0,b292c6c5_5a63_4766_84d1_17a3adec64d5
0411685b-b354-497a-b765-e7a86df6dd42,79,1043,2017-11-25 16:40:00.0,6ac3213f_5d3b_423c_b93a_2dc51469f187
05e59fd5-d6b9-4f26-a01a-f3582d90344e,45,2092,2017-11-25 16:40:00.0,c0a2cf0c_fe78_41a1_a0d8_cf08f566f6ad
0839ec08-dcbc-424e-8fec-9f89bfbbe195,15,574,2017-11-25 16:40:00.0,71441190_a750_474e_95f4_d0901dc20716
08beeb4e-920e-4715-b06e-9e2222490a11,40,611,2017-11-25 16:40:00.0,475ea2bd_474e_4a0f_80ff_cefe19d71bdf
0a42e049-5d8d-4c83-84ae-7b883d5281bc,10,1600,2017-11-25 16:40:00.0,e4ef34c6_a96f_4783_b3a0_9bbbb8b3f295
0b0dd980-2615-48ac-b0de-45daed5dc87e,9,289,2017-11-25 16:40:00.0,c9a1c07c_5768_4ff7_8af4_544f19cf21f7
0d12b15b-8a52-40de-aaa2-9e0041520cfc,29,3327,2017-11-25 16:40:00.0,4139d980_2071_4db4_aa6e_4f7dfcffdc53
0e735734-4bc3-4f43-87a8-e2a1f6f0c141,64,1885,2017-11-25 16:40:00.0,4e475a73_16fb_480e_913d_f337cb16b1e3
0ed30399-6652-4f34-8fa2-de88539ca0fa,70,2022,2017-11-25 16:40:00.0,86822c75_cc5d_47f2_8bac_500d0eef9fe2
0f206e9e-9d86-43ef-85da-c638bd3e3956,76,384,2017-11-25 16:40:00.0,1e2a0665_4ffb_4628_a21b_3d919e261309
0fcdaa79-add9-45f8-a481-bfd2a1ee87db,29,741,2017-11-25 16:40:00.0,3630bbd4_a6cc_41af_96fb_46e3734924c2
0fe0f9e6-d456-4365-9da4-ddc2cee3cf5f,33,1128,2017-11-25 16:40:00.0,54836204_d055_4adb_8edd_7af9c233315b
10a1e377-5f7a-4bf0-83f6-e523e9210335,72,3487,2017-11-25 16:40:00.0,a6adf5f7_ff99_48a2_87e4_32fefdc3f8f2
11ad51b7-6ec8-4c6f-91fc-5287467be65c,65,944,2017-11-25 16:40:00.0,e21851a4_0594_4d5a_b0e0_f1f96b5d9d10
11e7056b-e1f9-4678-a966-c56717dae487,75,1546,2017-11-25 16:40:00.0,bcaa82ef_7864_41c1_a723_d8704c2a6353
126fd81d-6585-47b3-b85c-2b64a41e374f,45,1441,2017-11-25 16:40:00.0,028a0c13_0561_47ee_82ca_89c544c3ce5c
13853ccb-0ea0-47c0-81e4-8d8a5e737202,33,1065,2017-11-25 16:40:00.0,07230185_08f0_4a6e_afe6_99df5e2266a3
13d2aa6f-d313-4f31-aa4a-d5bf8da95513,100,2888,2017-11-25 16:40:00.0,6bb209c3_3f87_4f8d_9d97_9816db03c7a2
147b2f47-1dc3-4e17-a59b-8c23dfedd90e,12,488,2017-11-25 16:40:00.0,78bed75d_edf0_44ed_ac7b_9a58ec7247a5
157876f2-7a74-447d-bbe6-d9dcb4d2189d,81,1446,2017-11-25 16:40:00.0,064ee43c_d487_41b0_b825_a5fcdb30b62a
1669b457-e501-4445-b588-e3d7ee399aaf,56,2667,2017-11-25 16:40:00.0,ba20fc00_2128_44e8_929e_360734c421b6
1753306d-84a1-470c-982d-ae6718e949a4,94,2157,2017-11-25 16:40:00.0,ab4cec18_6ef9_4177_ae5c_9f0346acfac9
184aeea5-21b5-43eb-915e-67db132357de,69,459,2017-11-25 16:40:00.0,9010cb47_e7fc_40c1_af08_41a0e4bb86e7
1a45de2a-2aed-4101-866d-23ce9a81d2d7,53,2429,2017-11-25 16:40:00.0,ce497133_46c3_46a6_9cf7_19b2b2f8c282
1e23b08b-a4d6-4492-867b-ac4b137b89ef,93,3506,2017-11-25 16:40:00.0,06935ff9_f844_4124_95a7_9129ddfe2692
20326594-41d7-4339-99e3-ba729111771c,6,9,2017-11-25 16:40:00.0,6be4a639_fdf4_4060_ad8f_b12ef71a7e04
238ad2a0-161a-4a1b-bf8d-29ae6e4a8b48,43,1665,2017-11-25 16:40:00.0,0cd1a912_1c81_4f32_8beb_41323849bdab
24a223ea-347d-4d0a-b2a5-38b0d0e7a59a,36,219,2017-11-25 16:40:00.0,9aec149c_cfc8_4937_ac0c_fccfc7ee0cb4
2609752f-b939-4158-bd8f-f339194bf0df,43,2709,2017-11-25 16:40:00.0,5de4dd38_876b_46e0_8cfa_2976fbea579d
268bed19-1f38-4396-8926-79091300e36d,32,2634,2017-11-25 16:40:00.0,aeb2a77e_1564_4d18_a728_93d7cdb14d8d
270efae7-75d9-49a1-9450-5e470c0b28b1,28,2403,2017-11-25 16:40:00.0,f8f51c81_59cd_493f_b9a9_12d9ddaf9b9b
