02454b11-92e5-48f8-87b3-442557a3d672,ee54e7c9-bd9b-4d5a-b78c-a519be37a181,2017-11-23 17:54:00.0,f6fc92b9_b67f_4689_a549_9642cc733931
0404bb17-a7d2-4a92-a6bd-8388b4a9fea4,82f7ad0e-aa0b-4ae8-b02c-3376205b2c81,2017-11-23 17:54:00.0,3144_clwa_4065
045c5567-8826-40d3-8b40-9522139101c2,b4805dd0-24fd-4de4-9e37-6df146f676e5,2017-11-23 17:54:00.0,3141_clwb_1100
08f78bf9-469c-4866-a54f-2eefb5cbd112,8ed954aa-3d2c-4b7e-b8c5-7e8ee9f74ba8,2017-11-23 17:54:00.0,f6fc92b9_b67f_4689_a549_9642cc733931
0c72c418-d41c-43ee-b147-4f9ef1d9181b,ff58a3e2-caa0-4c3d-a2a4-2d6a53bbc0e1,2017-11-23 17:54:00.0,3141_clwb_1100
1512c50a-3bd4-446f-9434-1917e11893e9,90aef48d-30cd-4496-9712-47613a3ae85d,2017-11-23 17:54:00.0,3143_clwa_3231
1792aee9-dce3-4644-a584-83c240940fe1,c4f2033e-1d54-4a70-abc9-4e505a64d2fc,2017-11-23 17:54:00.0,3141_clwb_1100
1889f855-2aa6-4e27-9827-ea6425f14ce1,5c553437-6b24-4b4a-acdb-d5d4ce67b9bf,2017-11-23 17:54:00.0,893f025b_e464_412c_829f_a40fa9bd1507
1aa4e093-d4b6-4c48-aaf6-94bc003af4df,24554f9b-098c-41f4-a5cd-f7f08050aea5,2017-11-23 17:54:00.0,3144_clwa_4231
1adf7286-2bb6-4693-af57-ec690eca7e1e,538d97c5-1bf7-4ff5-8b12-54cb791e5c1e,2017-11-23 17:54:00.0,3143_clwa_3231
1b731222-f709-4742-a791-0999418f31c6,7dc63792-11d5-4aea-acc5-269f9b1aa08f,2017-11-23 17:54:00.0,3146_clwa_6049
207ae82c-2327-4f49-8caf-1be20efd56c1,c87ddb3c-7826-407e-8547-46aaa80578a8,2017-11-23 17:54:00.0,3146_clwa_6011
20f65d65-920d-43d7-903d-ab2ed66bf7c1,02b47e65-1184-4677-8796-6d3128736b41,2017-11-23 17:54:00.0,3146_clwa_6049
27f32d7e-4740-425c-8e8f-f1716a078856,c7f9cdc9-625d-454f-aebd-7d5a663c2c3a,2017-11-23 17:54:00.0,3144_clwa_4019
2b280161-6088-4556-837d-fd58863fd21c,7ba3b021-46cd-49dd-9a02-203c501607e9,2017-11-23 17:54:00.0,3146_clwa_6011
2c01a766-6578-4e26-b554-d6e1eaa97414,54186370-bf5b-45a9-aad5-ca8284193e54,2017-11-23 17:54:00.0,3144_clwa_4019
3222ffce-66a7-49a0-8296-7da6f45190fd,ed0f6340-8ca9-45fb-831b-f18c9c257fac,2017-11-23 17:54:00.0,f6fc92b9_b67f_4689_a549_9642cc733931
34d201f9-dffd-45ff-938f-f976e954750e,dae76a5c-9ad1-4c91-a830-a3c977a973ec,2017-11-23 17:54:00.0,3142_clwa_2039
35838062-8fb1-4499-b1c3-009d4902e7d7,49f458b0-2603-471b-b899-62b038830183,2017-11-23 17:54:00.0,3144_clwa_4065
36d1ef7f-bfe1-4109-99a5-398555507f55,971b6f1d-5103-40e2-9ab9-07657955d5ed,2017-11-23 17:54:00.0,3146_clwa_6011
373c025c-0cae-4a41-a2c8-333a2303273c,77fd0562-c8c5-4671-ac09-06d30bf9d92a,2017-11-23 17:54:00.0,3146_clwa_6049
380dece8-ae59-42b2-b2b6-a40fa75080c9,7f54e790-07f8-4574-a2c8-ebec845397e0,2017-11-23 17:54:00.0,3146_clwa_6049
3ce70445-8505-4b3f-b69d-cd0bda671a35,165e80d7-65a2-4e5f-9be2-77c6578fe9aa,2017-11-23 17:54:00.0,3142_clwa_2039
48e8e8e1-c55f-4cab-9532-9cba02a75a24,7e604d00-3dfe-457e-87ff-d1f3f7c4839c,2017-11-23 17:54:00.0,3141_clwa_1300
