020d5327-2c1d-4e63-8c2e-86bc9c17b796,05403e04-2ac5-4bde-8cfe-b1fd95b2f291,2017-11-11 09:24:00.0,3142_clwa_2059
0f73798c-af9f-418d-8a1f-178742b3a168,b184dc0f-d713-4741-a0ee-6f836b5857c0,2017-11-11 09:24:00.0,3143_clwa_3065
151893bc-4a56-42f5-bd39-7fd97bedfd85,8ff9d156-3c47-474d-89db-952e1877d456,2017-11-11 09:24:00.0,3143_clwa_3039
16237e6a-07ee-46e2-a645-b0be5a67845d,f8fa8136-5362-4ca6-a0e3-d077d7e292d1,2017-11-11 09:24:00.0,3143_clwa_3019
178107bc-3c9c-470a-b1d4-d10dd4cd2daf,d5cc08a7-9b74-430b-a2ec-1f0e6480a6d5,2017-11-11 09:24:00.0,3143_clwa_3209
1967c9f0-c383-4b67-92c0-999055c5d27a,e8634e77-5287-470f-b592-259cf86b299a,2017-11-11 09:24:00.0,3141_clwb_1100
1c95f40c-7436-4f19-afc5-2b62f5d3f9a1,bf044dae-f195-46c6-a950-40e4b13f8258,2017-11-11 09:24:00.0,3143_clwa_3039
2063595a-bc67-4f9f-a345-1db3e573953d,25930a52-bd91-45d3-9ebd-3ebd0036e362,2017-11-11 09:24:00.0,3141_clwa_1425
21786c90-217b-42cb-9491-1961876c14d9,254aebd5-77b3-42e5-b530-372d96013058,2017-11-11 09:24:00.0,3141_clwa_1427
250cd9a6-7985-4cab-85aa-2d1b786cdafc,48c9b908-5942-4aaa-9f59-a0334ca11850,2017-11-11 09:24:00.0,3141_clwb_1100
2d263836-ed12-42c1-ac55-2bf6a96af526,707387fb-b20d-42aa-9af5-f536a1306b8d,2017-11-11 09:24:00.0,3141_clwa_1425
30794deb-07c9-4aa0-8435-fb218a77ca14,3cde60fb-0c3a-49a3-8197-ee792f739daa,2017-11-11 09:24:00.0,3141_clwa_1425
3892236a-e364-4549-9324-5ce4faea2ddb,fb02bdaa-775e-44db-bb77-4cc94fde4101,2017-11-11 09:24:00.0,3143_clwa_3039
3de1d5f5-ae3e-4cfc-85b7-21a2fe0cc62b,ba7a6914-85f7-4d5b-919f-e13f7fa5a93e,2017-11-11 09:24:00.0,3143_clwa_3209
4573b0db-4cdd-4de2-a7bc-4e16592fde98,d714d30c-4739-4b81-8b87-9a0905da7db8,2017-11-11 09:24:00.0,3141_clwa_1425
4697c69c-07ff-4672-ac2c-102f46553c9e,d481bf7a-b301-43bc-a85a-6c7db9ad665e,2017-11-11 09:24:00.0,3143_clwa_3209
514fa395-4c9e-4ce4-8b26-dfaf4abdff12,41993b8d-4aa4-4cea-b00c-e150fa70b429,2017-11-11 09:24:00.0,3142_clwa_2059
55c5d1cb-b9c8-496d-9cc5-8fb3410550c1,99e886bf-0db7-429b-b3cf-1611afd84a5b,2017-11-11 09:24:00.0,3143_clwa_3019
5614d5d2-58a2-4d41-8340-448dd875510c,83acb0ba-51cf-457f-8597-123e9238d4a8,2017-11-11 09:24:00.0,3141_clwb_1100
58bfb03b-55a6-4122-9eec-6c0660fe003e,020e343a-680b-47b6-8220-e32f56ae4730,2017-11-11 09:24:00.0,3143_clwa_3065
59a25b3f-a989-4ee9-b60c-3345dc4274be,90d14ffc-bff0-4075-8253-731ab3811905,2017-11-11 09:24:00.0,3143_clwa_3065
5c6f345a-f4a5-4683-b394-771b2342712b,0a9beb19-9188-45bc-9e90-c08df52c70be,2017-11-11 09:24:00.0,3143_clwa_3039
5dd27c60-c432-4154-b08f-03338aa3601c,f7bad83a-f83d-4fbe-9a74-ed8f66ae2e5b,2017-11-11 09:24:00.0,3143_clwa_3039
68992abe-d29e-4907-a76a-28068629f0d7,d5cc08a7-9b74-430b-a2ec-1f0e6480a6d5,2017-11-11 09:24:00.0,3143_clwa_3039
6e7bd569-245d-418e-90be-1d65912832ca,e7340efb-c73d-409d-9724-f4a3a1e65f32,2017-11-11 09:24:00.0,3143_clwa_3019
775761fe-c94b-4247-b271-ee47377ddffb,90d14ffc-bff0-4075-8253-731ab3811905,2017-11-11 09:24:00.0,3141_clwb_1100
8379f0e9-352f-4adf-9bbd-2cb97cc16a57,c514be6c-214d-4bc0-879f-c250b048fa85,2017-11-11 09:24:00.0,3142_clwa_2059
8f1ec93e-ba27-4a0e-ae13-36e91ae572ac,16431ed9-01dc-40be-8416-2c1f06e19228,2017-11-11 09:24:00.0,3143_clwa_3019
90758799-29a2-4f85-b230-6879b3eaf72a,f15bbfb1-3ef6-4a6a-8706-59209dd632ca,2017-11-11 09:24:00.0,3141_clwa_1427
91538b77-47dd-47c7-977d-c4bbcc4788a3,3f31f3d8-72dd-4f61-bf86-b21e3751cfef,2017-11-11 09:24:00.0,3143_clwa_3019
98bfb94e-4b57-448f-9895-d2d581bd384d,43c084cb-5407-4db9-8aaa-7f2de484cd66,2017-11-11 09:24:00.0,3141_clwa_1427
