06884b30-ad7c-4bb7-8d78-14cfb6bfeebe,36079f65_af30_4e8b_86fc_adcf1464f7f7,2092,2017-11-13 18:57:00.0,vSensor1
08092972-6099-42ee-af72-853966436b4d,7dd2cc8a_aed9_4b1d_ad52_3acb7c78fbef,4058,2017-11-13 18:57:00.0,vSensor1
08482e32-8f9d-4096-b611-4cebbcf55d17,d7f234db_b618_43a6_a60e_1c9059a4ff32,6211,2017-11-13 18:57:00.0,vSensor1
0ef0d8c5-5e0c-44ae-bcc7-3701d6749d7a,b11f5631_61b9_4f35_8727_b347b88b6e12,6029,2017-11-13 18:57:00.0,vSensor1
18b4f277-90a8-48aa-b077-474e1fa32fea,cdb29bc1_ac8a_42cf_ab65_060aff086410,2028,2017-11-13 18:57:00.0,vSensor1
1a6d06eb-d9ac-4c14-9be1-0b8d4328795b,2e6d43d8_d3f0_4c39_881b_4df24a2d25f3,4082,2017-11-13 18:57:00.0,vSensor1
1db994b8-a658-4b69-ae32-ec3f3d1facac,c093d64b_bb81_4507_a582_d7cb237fe1f0,3100_7,2017-11-13 18:57:00.0,vSensor1
2031108b-dd46-422b-a8b8-933b00b770cd,4c65337c_81fe_490a_b0da_7ea88cb9609e,2069,2017-11-13 18:57:00.0,vSensor1
23964eaa-3b2d-4b3f-8207-e0405415e32b,586ee612_3d53_4575_9ca7_440909fefae2,5072,2017-11-13 18:57:00.0,vSensor1
2561d1ed-0a74-4cbe-a839-af531d5930d1,46852809_f8d4_4a52_9aed_f5660755ce92,1500,2017-11-13 18:57:00.0,vSensor1
2580fe9c-e7d4-4234-a67b-9bb1b4730d01,84b2c073_5e09_428a_a47f_eadcdc6247ec,3032,2017-11-13 18:57:00.0,vSensor1
264b88f7-48a6-4c60-8aad-eb2fe2a08da6,47954c55_1ea8_420e_be3e_e0f785f303b5,2219,2017-11-13 18:57:00.0,vSensor1
26b9a5e6-9795-4f00-8633-ef168deaf362,52c40777_d4b2_433d_a50c_62b0bd3a375a,2100_2,2017-11-13 18:57:00.0,vSensor1
26d5b4e1-cb6c-4886-a2e3-4558c911c040,af1708ed_b3c2_497a_80eb_31adad20bda1,3214,2017-11-13 18:57:00.0,vSensor1
27f3ddc5-41c6-43e0-a04c-4c94dafbfdf2,733b3643_3d92_417f_96cd_821286f1b27e,2065,2017-11-13 18:57:00.0,vSensor1
29ed75c6-6e2f-4e8e-baf0-beae8c573758,6176c8fd_8e19_4e44_9ed2_dc0433f2de2b,4002,2017-11-13 18:57:00.0,vSensor1
2aa9e070-bda4-42f5-adbf-49092d9a6088,5d68e729_0c46_45d6_bc66_448e3c3d73be,4228,2017-11-13 18:57:00.0,vSensor1
2e097eee-3076-4f74-b4fe-104400074aaf,2b45f8e8_15e0_4013_b278_f155069c887e,3026,2017-11-13 18:57:00.0,vSensor1
2e6f3ec0-07a5-467a-b268-dba608ad10bd,51bb0837_e5d4_4a7b_abdd_3256e5a811d3,1300,2017-11-13 18:57:00.0,vSensor1
2f2d4b13-a7a0-46e8-b1a7-a6c1c9d99675,5db0ced8_7e49_4456_83cf_25e3c1013997,6036,2017-11-13 18:57:00.0,vSensor1
2f98b14f-561d-4002-b006-d44197bbc226,aa3473a3_100f_473f_8e4d_16284287b27c,3026,2017-11-13 18:57:00.0,vSensor1
3195a1f8-fc29-46d2-8eb8-aa2a0f422c51,ebab1f06_d755_453c_ba4a_f6fc557d0755,6132,2017-11-13 18:57:00.0,vSensor1
36c39689-6e23-4ea9-811f-9bb4adc7dac9,a01098a8_9684_4f6d_9b58_4baa0b0b5a71,5243,2017-11-13 18:57:00.0,vSensor1
3839b0e9-7eef-463a-a787-0dc0145ec6ee,453d6518_7700_4ffb_a844_9846877f0ce9,3100_9,2017-11-13 18:57:00.0,vSensor1
3a7d87b5-8122-4d5d-955f-a69e54d4b93c,4611db11_97ff_4d1c_b26d_ed7abb60a0d5,1300,2017-11-13 18:57:00.0,vSensor1
