000d70fe-a441-4720-9570-0a94abb477cd,0f296ea7_f7b8_4420_a7dc_d1e70c53e705,4100_10,2017-11-13 11:48:00.0,vSensor1
0011bb8e-cdfa-4502-afd3-8d00a155569f,5ca7b4b5_3458_4aba_b7c6_758d595db987,2064,2017-11-13 11:48:00.0,vSensor1
02ed1bb4-9549-45cc-860c-b231bfe5fa66,user13,2019,2017-11-13 11:48:00.0,vSensor1
0a7aeb51-90a6-4856-b1ae-0ceeaf060c8b,440a4574_6885_4314_91a1_9bea9120a038,5100_3,2017-11-13 11:48:00.0,vSensor1
0ba2df80-2ffb-4ff1-aa11-5b286f637d82,c307e981_4bd9_400d_a5d7_abd370ba1895,3084,2017-11-13 11:48:00.0,vSensor1
0f89c24c-1bdb-4b82-ad62-bdc17589f784,9040d5d6_60c2_4164_b502_3536c29f9ac2,5038,2017-11-13 11:48:00.0,vSensor1
1872a778-0077-4432-b506-0c289cccc7f5,a4eef416_977f_47d6_a605_0ccaceea6538,2100_1,2017-11-13 11:48:00.0,vSensor1
1e076400-d74f-404d-969f-e0ce8ecfe713,83535eb6_18fa_4dc3_bd28_054711659b74,3004,2017-11-13 11:48:00.0,vSensor1
1f0d6a42-4c25-47ee-9620-627eb0eda1f4,9f50ad0a_ac9b_41b8_bd38_87e8e2562677,5082,2017-11-13 11:48:00.0,vSensor1
21328cad-98db-42a4-a12f-47a2add1e8ff,7e6a3a4a_3af2_4bb2_8f2b_92f33717d164,5004,2017-11-13 11:48:00.0,vSensor1
21d35304-68cb-49f4-a226-08044a1c33e3,79dccdf0_967b_4020_b386_1878d80ba636,2204,2017-11-13 11:48:00.0,vSensor1
27eeed74-de5d-40e2-8fef-eca88a9d462c,4950722a_8d17_411a_82c9_1725a163e8c9,3059,2017-11-13 11:48:00.0,vSensor1
2b336ce0-462d-467d-b6d2-f00698dd360e,774f4561_a6db_4dbc_99bb_29ec645a66e2,2100_2,2017-11-13 11:48:00.0,vSensor1
2dff0ec3-c000-4e2e-a9a8-a99b27645700,01e295e9_dcd5_4b21_89ad_d2ac27af0590,4074,2017-11-13 11:48:00.0,vSensor1
2e2ff650-c55c-43c2-aa90-fbbd3055206f,7ec9f3de_2631_48bb_bd04_8cb46377e778,1428,2017-11-13 11:48:00.0,vSensor1
3041ac86-166c-4983-a034-0fc78660c6f4,d2ecbe48_4f50_4a93_9a87_c78ddeb2e08f,4042,2017-11-13 11:48:00.0,vSensor1
3830e1cb-c753-4274-8453-070a03b3b2f1,618abff6_a884_416d_aaf3_bb1f948c5e17,1413,2017-11-13 11:48:00.0,vSensor1
